Site,spec_code,site_code,trap_type,spec_no,spec_notes,class,order,fam,genus,specie,fun_group,month,start_date,end_date,lat,long,elevation_m,county
Applewood Community Garden,APP-V-144,APP,vane,144,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-145,APP,vane,145,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-146,APP,vane,146,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-147,APP,vane,147,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-148,APP,vane,148,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-149,APP,vane,149,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-150,APP,vane,150,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-151,APP,vane,151,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-152,APP,vane,152,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-153,APP,vane,153,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-154,APP,vane,154,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-155,APP,vane,155,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-156,APP,vane,156,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-157,APP,vane,157,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-158,APP,vane,158,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-159,APP,vane,159,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-160,APP,vane,160,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-161,APP,vane,161,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-162,APP,vane,162,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-163,APP,vane,163,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-164,APP,vane,164,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-165,APP,vane,165,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-166,APP,vane,166,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-167,APP,vane,167,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-168,APP,vane,168,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-169,APP,vane,169,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-170,APP,vane,170,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-171,APP,vane,171,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-172,APP,vane,172,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-173,APP,vane,173,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-174,APP,vane,174,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-175,APP,vane,175,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-176,APP,vane,176,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-177,APP,vane,177,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-178,APP,vane,178,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-179,APP,vane,179,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-180,APP,vane,180,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-181,APP,vane,181,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-182,APP,vane,182,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-183,APP,vane,183,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-184,APP,vane,184,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-185,APP,vane,185,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-186,APP,vane,186,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-187,APP,vane,187,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-188,APP,vane,188,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-189,APP,vane,189,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-190,APP,vane,190,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-191,APP,vane,191,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-192,APP,vane,192,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-193,APP,vane,193,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-194,APP,vane,194,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-195,APP,vane,195,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-196,APP,vane,196,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-197,APP,vane,197,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-198,APP,vane,198,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-199,APP,vane,199,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-200,APP,vane,200,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-201,APP,vane,201,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-202,APP,vane,202,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-203,APP,vane,203,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-204,APP,vane,204,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-205,APP,vane,205,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-206,APP,vane,206,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-207,APP,vane,207,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-208,APP,vane,208,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-209,APP,vane,209,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-210,APP,vane,210,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-211,APP,vane,211,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-212,APP,vane,212,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-213,APP,vane,213,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-214,APP,vane,214,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-215,APP,vane,215,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-216,APP,vane,216,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-217,APP,vane,217,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-218,APP,vane,218,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-219,APP,vane,219,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-220,APP,vane,220,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-221,APP,vane,221,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-222,APP,vane,222,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-223,APP,vane,223,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-224,APP,vane,224,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-225,APP,vane,225,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-226,APP,vane,226,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-227,APP,vane,227,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-228,APP,vane,228,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-229,APP,vane,229,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-230,APP,vane,230,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-231,APP,vane,231,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-232,APP,vane,232,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-233,APP,vane,233,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-234,APP,vane,234,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-235,APP,vane,235,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-236,APP,vane,236,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-237,APP,vane,237,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-238,APP,vane,238,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-239,APP,vane,239,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-240,APP,vane,240,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-241,APP,vane,241,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-242,APP,vane,242,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-243,APP,vane,243,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-244,APP,vane,244,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-245,APP,vane,245,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-246,APP,vane,246,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-247,APP,vane,247,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-248,APP,vane,248,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-249,APP,vane,249,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-250,APP,vane,250,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-251,APP,vane,251,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-252,APP,vane,252,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-253,APP,vane,253,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-254,APP,vane,254,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-255,APP,vane,255,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-256,APP,vane,256,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-257,APP,vane,257,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-258,APP,vane,258,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-259,APP,vane,259,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-260,APP,vane,260,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
Applewood Community Garden,APP-V-261,APP,vane,261,thrips,Insecta,Thysanoptera,Thripidae,,,Herbivore,July,15-07-2025,18-07-2025,39.76071279,-105.1446095,1687.57,Jefferson
